,ZipCode,Issue Reported,Longitude,Status Date
92741,78712,Traffic Hazard,-97.723056,03/28/2019 09:30:06 PM +0000
92743,78645,TRFC HAZD/ DEBRIS,-97.98220400000001,03/29/2019 12:40:04 AM +0000
92763,78756,Traffic Hazard,-97.734091,03/28/2019 09:45:04 PM +0000
92764,78728,zSTALLED VEHICLE,-97.707605,03/28/2019 09:45:04 PM +0000
92765,78712,Crash Service,-97.730684,03/28/2019 10:00:07 PM +0000
92769,78729,Traffic Hazard,-97.764986,03/29/2019 12:55:03 AM +0000
92772,78712,Crash Service,-97.742286,03/29/2019 04:15:04 AM +0000
92792,78724,COLLISN/ LVNG SCN,-97.431104,03/28/2019 09:35:05 PM +0000
92793,78734,COLLISION,-98.0146,03/28/2019 09:35:05 PM +0000
92794,78734,COLLISION WITH INJURY,-98.014854,03/28/2019 09:35:05 PM +0000
92795,78734,COLLISION WITH INJURY,-98.0146,03/28/2019 11:55:03 PM +0000
92796,78751,Crash Service,-97.68874,03/29/2019 01:15:04 AM +0000
92797,78756,Traffic Hazard,-97.77103100000001,03/29/2019 01:40:04 AM +0000
92812,78701,Traffic Hazard,-97.72695300000001,03/28/2019 10:15:04 PM +0000
92839,78712,Traffic Hazard,-97.73429300000001,03/28/2019 10:45:04 PM +0000
92877,78754,COLLISION,-97.558516,03/28/2019 10:50:04 PM +0000
92878,78741,Crash Urgent,-97.702055,03/29/2019 12:55:03 AM +0000
92880,78754,Traffic Hazard,-97.580292,03/29/2019 01:40:04 AM +0000
92881,78723,Crash Urgent,-97.630441,03/29/2019 04:15:04 AM +0000
92895,78741,Crash Urgent,-97.77510500000001,03/28/2019 10:15:04 PM +0000
92896,78754,LOOSE LIVESTOCK,-97.535009,03/28/2019 10:25:03 PM +0000
92899,78752,Crash Service,-97.697508,03/29/2019 02:10:04 AM +0000
92900,78751,Traffic Hazard,-97.69199499999999,03/29/2019 02:45:04 AM +0000
92903,78701,Crash Urgent,-97.74369899999999,03/29/2019 08:20:04 AM +0000
92923,78742,TRFC HAZD/ DEBRIS,-97.611818,03/28/2019 10:30:04 PM +0000
92925,78728,BLOCKED DRIV/ HWY,-97.693238,03/29/2019 02:35:04 AM +0000
92927,78754,TRFC HAZD/ DEBRIS,-97.531772,03/29/2019 03:05:04 AM +0000
92930,78728,COLLISION,-97.683678,03/29/2019 11:10:03 AM +0000
92948,78701,Crash Service,-97.76532900000001,03/28/2019 10:20:05 PM +0000
92949,78745,Traffic Hazard,-97.800674,03/28/2019 10:30:04 PM +0000
92953,78741,Crash Service,-97.746907,03/29/2019 04:45:04 AM +0000
92955,78757,Crash Service,-97.746453,03/29/2019 12:40:04 PM +0000
92973,78747,LOOSE LIVESTOCK,-97.737764,03/28/2019 10:55:03 PM +0000
92974,78726,zSTALLED VEHICLE,-97.852451,03/28/2019 10:55:03 PM +0000
92978,78723,TRFC HAZD/ DEBRIS,-97.610888,03/29/2019 02:40:04 AM +0000
92980,78728,Crash Service,-97.700912,03/29/2019 02:50:05 AM +0000
92982,78741,Crash Service,-97.738437,03/29/2019 04:55:03 AM +0000
92984,78729,Crash Urgent,-97.811128,03/29/2019 11:35:05 AM +0000
93000,78728,Traffic Hazard,-97.690618,03/28/2019 11:00:06 PM +0000
93004,78712,Traffic Hazard,-97.713716,03/28/2019 11:30:04 PM +0000
93008,78701,Traffic Hazard,-97.784399,03/29/2019 03:05:04 AM +0000
93010,78712,Crash Urgent,-97.692895,03/29/2019 03:45:04 AM +0000
93012,78757,Crash Urgent,-97.705483,03/29/2019 10:55:03 AM +0000
93028,78757,Crash Urgent,-97.738036,03/29/2019 01:10:03 AM +0000
93031,78712,Crash Service,-97.752176,03/29/2019 02:40:04 AM +0000
93032,78712,Crash Urgent,-97.715916,03/29/2019 03:05:04 AM +0000
93036,78741,Crash Service,-97.76987700000001,03/29/2019 12:55:03 PM +0000
93053,78701,Crash Urgent,-97.75279599999999,03/28/2019 11:45:05 PM +0000
93056,78728,TRFC HAZD/ DEBRIS,-97.628016,03/29/2019 03:55:04 AM +0000
93059,78742,Traffic Hazard,-97.676218,03/29/2019 11:40:04 AM +0000
93068,78756,Traffic Hazard,-97.756648,03/28/2019 11:10:03 PM +0000
93073,78742,COLLISION,-97.627179,03/28/2019 11:10:03 PM +0000
93074,78756,Traffic Hazard,-97.71636099999999,03/28/2019 11:10:03 PM +0000
93076,78728,COLLISION,-97.67904399999999,03/29/2019 03:10:03 AM +0000
93077,78754,LOOSE LIVESTOCK,-97.561341,03/29/2019 03:25:03 AM +0000
93078,78754,COLLISION,-97.554622,03/29/2019 04:00:06 AM +0000
93082,78722,Crash Urgent,-97.665952,03/29/2019 01:20:05 PM +0000
93095,78728,COLLISION WITH INJURY,-97.602349,03/28/2019 11:05:03 PM +0000
93098,78742,LOOSE LIVESTOCK,-97.67053100000001,03/28/2019 11:40:04 PM +0000
93101,78712,Traffic Hazard,-97.776786,03/29/2019 04:00:06 AM +0000
93103,78712,Traffic Hazard,-97.775245,03/29/2019 04:10:03 AM +0000
93106,78724,COLLISION,-97.515659,03/29/2019 11:55:03 AM +0000
93123,78748,Traffic Hazard,-97.79657900000001,03/28/2019 11:30:04 PM +0000
93124,78729,Crash Urgent,-97.80866,03/29/2019 01:40:04 AM +0000
93127,78721,Crash Urgent,-97.62324699999999,03/29/2019 04:55:03 AM +0000
93130,78712,Traffic Hazard,-97.747266,03/29/2019 05:15:04 AM +0000
93132,78748,Traffic Hazard,-97.801461,03/29/2019 12:30:04 PM +0000
93149,78757,Crash Service,-97.705479,03/28/2019 11:25:03 PM +0000
93151,78752,COLLISION,-97.594614,03/29/2019 12:10:03 AM +0000
93152,78728,Crash Urgent,-97.708025,03/29/2019 12:25:03 AM +0000
93156,78728,TRFC HAZD/ DEBRIS,-97.677339,03/29/2019 06:35:04 AM +0000
93158,78754,COLLISION,-97.540315,03/29/2019 12:35:04 PM +0000
93160,78749,Traffic Hazard,-97.893213,03/29/2019 12:40:04 PM +0000
93171,78751,Traffic Hazard,-97.704531,03/28/2019 11:40:04 PM +0000
93172,78729,Traffic Hazard,-97.76671400000001,03/29/2019 12:00:07 AM +0000
93173,78712,Traffic Hazard,-97.70638100000001,03/29/2019 12:05:03 AM +0000
93174,78728,Crash Urgent,-97.698915,03/29/2019 08:55:04 AM +0000
93175,78741,Crash Urgent,-97.716601,03/29/2019 12:55:03 PM +0000
93179,78712,Traffic Hazard,-97.76219,03/29/2019 01:15:04 PM +0000
93197,78754,Crash Urgent,-97.59311600000001,03/29/2019 01:40:04 AM +0000
93282,78729,Crash Urgent,-97.801956,03/29/2019 12:45:04 PM +0000
93300,78721,Traffic Hazard,-97.685025,03/29/2019 12:45:04 PM +0000
93321,78748,Crash Urgent,-97.798877,03/29/2019 12:55:03 PM +0000
93344,78749,Traffic Hazard,-97.833793,03/29/2019 01:10:04 PM +0000
93396,78734,VEHICLE FIRE,-98.06233,03/29/2019 02:00:06 PM +0000
93452,78748,TRFC HAZD/ DEBRIS,-97.828529,03/29/2019 01:45:05 PM +0000
93453,78733,COLLISION,-97.959172,03/29/2019 01:45:05 PM +0000
93507,78729,Crash Urgent,-97.776186,03/29/2019 02:20:04 PM +0000
93509,78745,Crash Urgent,-97.80809,03/29/2019 04:25:04 PM +0000
93529,78729,Traffic Hazard,-97.798261,03/29/2019 02:50:04 PM +0000
93555,78712,Crash Urgent,-97.747772,03/29/2019 03:00:07 PM +0000
93582,78730,COLLISION,-97.895834,03/29/2019 02:10:04 PM +0000
93583,78748,zSTALLED VEHICLE,-97.82380699999999,03/29/2019 02:35:05 PM +0000
93586,78751,Traffic Hazard,-97.712973,03/29/2019 03:10:04 PM +0000
93587,78757,zSTALLED VEHICLE,-97.792764,03/29/2019 03:10:04 PM +0000
93608,78757,zSTALLED VEHICLE,-97.723686,03/29/2019 02:30:04 PM +0000
93725,78751,Traffic Hazard,-97.71987800000001,03/29/2019 02:45:06 PM +0000
93780,78748,Traffic Hazard,-97.812825,03/29/2019 02:50:04 PM +0000
93803,78728,Traffic Hazard,-97.72366099999999,03/29/2019 02:50:04 PM +0000
93809,78712,Crash Service,-97.70698,03/29/2019 05:50:05 PM +0000
93831,78701,Crash Urgent,-97.69078,03/29/2019 03:55:04 PM +0000
93835,78756,Traffic Hazard,-97.739462,03/29/2019 05:20:05 PM +0000
93854,78712,Crash Urgent,-97.732465,03/29/2019 04:10:03 PM +0000
93855,78712,Traffic Hazard,-97.741096,03/29/2019 05:10:04 PM +0000
93877,78712,Crash Urgent,-97.729727,03/29/2019 03:35:04 PM +0000
93879,78728,TRFC HAZD/ DEBRIS,-97.665638,03/29/2019 03:50:06 PM +0000
93880,78712,Traffic Hazard,-97.755021,03/29/2019 05:15:04 PM +0000
93904,78712,Crash Urgent,-97.747003,03/29/2019 03:40:04 PM +0000
93906,78748,TRFC HAZD/ DEBRIS,-97.725553,03/29/2019 03:45:05 PM +0000
93908,78722,Traffic Hazard,-97.694122,03/29/2019 05:25:04 PM +0000
93939,78748,Traffic Hazard,-97.811503,03/29/2019 04:00:07 PM +0000
93940,78752,Traffic Hazard,-97.69700300000001,03/29/2019 06:35:04 PM +0000
93960,78729,Traffic Hazard,-97.746939,03/29/2019 04:15:05 PM +0000
93961,78712,Crash Service,-97.721237,03/29/2019 04:25:04 PM +0000
93964,78745,Crash Urgent,-97.788066,03/29/2019 05:30:04 PM +0000
93968,78701,TRFC HAZD/ DEBRIS,-97.812249,03/29/2019 05:50:05 PM +0000
93969,78701,Crash Service,-97.759414,03/29/2019 07:00:07 PM +0000
93985,78733,COLLISION,-97.967774,03/29/2019 04:15:05 PM +0000
93988,78745,Traffic Hazard,-97.792672,03/29/2019 05:55:03 PM +0000
93990,78751,Crash Service,-97.678832,03/29/2019 06:10:04 PM +0000
93992,78701,Crash Urgent,-97.77912099999999,03/29/2019 06:35:04 PM +0000
93994,78712,Crash Service,-97.729068,03/29/2019 06:40:03 PM +0000
94006,78728,COLLISION,-97.67643199999999,03/29/2019 04:35:04 PM +0000
94007,78728,COLLISION,-97.676683,03/29/2019 04:45:04 PM +0000
94012,78726,Crash Service,-97.854068,03/29/2019 06:55:03 PM +0000
94057,78749,zSTALLED VEHICLE,-97.86326899999999,03/29/2019 04:55:03 PM +0000
94084,78751,Crash Urgent,-97.700089,03/29/2019 06:00:06 PM +0000
94089,78701,Crash Service,-97.757993,03/29/2019 06:55:03 PM +0000
94093,78751,Crash Service,-97.715785,03/29/2019 08:20:04 PM +0000
94094,78752,Crash Urgent,-97.680983,03/29/2019 08:25:04 PM +0000
94095,78728,COLLISION WITH INJURY,-97.68730699999999,03/29/2019 08:45:05 PM +0000
94116,78756,Crash Service,-97.739613,03/29/2019 06:00:06 PM +0000
94119,78712,Traffic Hazard,-97.704689,03/29/2019 06:55:03 PM +0000
94121,78741,Traffic Hazard,-97.750247,03/29/2019 07:25:04 PM +0000
94122,78742,TRFC HAZD/ DEBRIS,-97.61589599999999,03/29/2019 07:40:04 PM +0000
94126,78741,Traffic Hazard,-97.764472,03/29/2019 07:40:04 PM +0000
94129,78712,Traffic Hazard,-97.741771,03/29/2019 11:45:04 PM +0000
94130,78741,Crash Urgent,-97.744404,03/30/2019 12:15:04 AM +0000
94147,78712,Traffic Hazard,-97.743734,03/29/2019 06:15:04 PM +0000
94149,78703,Traffic Hazard,-97.8065,03/29/2019 08:55:03 PM +0000
94164,78729,zSTALLED VEHICLE,-97.790937,03/29/2019 06:55:03 PM +0000
94168,78722,Crash Service,-97.692464,03/29/2019 08:15:05 PM +0000
94190,78754,LOOSE LIVESTOCK,-97.532907,03/29/2019 07:10:04 PM +0000
94191,78734,COLLISION,-98.138147,03/29/2019 07:40:04 PM +0000
94192,78712,Crash Urgent,-97.74194,03/29/2019 07:45:04 PM +0000
94194,78745,Traffic Hazard,-97.792672,03/29/2019 07:45:04 PM +0000
94220,78749,Traffic Hazard,-97.849809,03/29/2019 06:50:04 PM +0000
94221,78703,COLLISION,-97.827827,03/29/2019 06:50:04 PM +0000
94224,78745,Crash Urgent,-97.769817,03/29/2019 08:40:05 PM +0000
94248,78725,LOOSE LIVESTOCK,-97.489254,03/29/2019 06:45:04 PM +0000
94251,78701,Traffic Hazard,-97.778419,03/29/2019 08:00:06 PM +0000
94279,78756,Crash Urgent,-97.74888299999999,03/29/2019 07:55:03 PM +0000
94280,78749,Traffic Hazard,-97.849809,03/29/2019 08:50:05 PM +0000
94314,78756,Crash Service,-97.718292,03/29/2019 08:05:03 PM +0000
94315,78712,Crash Urgent,-97.721462,03/29/2019 09:40:05 PM +0000
94316,78751,Crash Urgent,-97.70525500000001,03/29/2019 10:25:04 PM +0000
94324,78725,TRFC HAZD/ DEBRIS,-97.530038,03/29/2019 08:45:05 PM +0000
94355,78751,Crash Urgent,-97.708907,03/29/2019 09:45:04 PM +0000
94379,78701,Crash Service,-97.761626,03/29/2019 08:30:06 PM +0000
94380,78741,Traffic Hazard,-97.76420300000001,03/29/2019 08:35:05 PM +0000
94383,78745,Traffic Hazard,-97.824827,03/29/2019 08:35:05 PM +0000
94384,78745,Traffic Hazard,-97.81870500000001,03/29/2019 08:45:05 PM +0000
94386,78726,COLLISION,-97.911684,03/29/2019 09:25:04 PM +0000
94389,78741,Crash Service,-97.771743,03/29/2019 10:00:07 PM +0000
94429,78712,Traffic Hazard,-97.767042,03/29/2019 08:35:05 PM +0000
94430,78728,TRFC HAZD/ DEBRIS,-97.661909,03/29/2019 08:40:05 PM +0000
94432,78701,COLLISION,-97.802003,03/29/2019 09:05:04 PM +0000
94434,78729,Crash Service,-97.75806999999999,03/29/2019 10:10:04 PM +0000
94463,78712,Crash Urgent,-97.73391099999999,03/29/2019 10:00:07 PM +0000
94490,78728,zSTALLED VEHICLE,-97.703582,03/29/2019 09:05:04 PM +0000
94492,78756,Crash Service,-97.799064,03/29/2019 09:55:03 PM +0000
94546,78703,COLLISION,-97.839945,03/29/2019 09:20:03 PM +0000
94547,78728,COLLISN/ LVNG SCN,-97.685581,03/29/2019 09:25:04 PM +0000
94548,78712,Traffic Hazard,-97.720016,03/29/2019 09:30:05 PM +0000
94549,78712,Crash Urgent,-97.739548,03/29/2019 09:35:04 PM +0000
94550,78730,Crash Urgent,-97.835189,03/29/2019 10:20:04 PM +0000
94551,78752,Crash Urgent,-97.696652,03/29/2019 10:50:03 PM +0000
94576,78733,TRFC HAZD/ DEBRIS,-97.98950400000001,03/29/2019 09:25:04 PM +0000
94598,78741,TRFC HAZD/ DEBRIS,-97.720339,03/29/2019 09:10:04 PM +0000
94599,78712,Traffic Hazard,-97.750704,03/29/2019 09:35:04 PM +0000
94600,78712,Traffic Hazard,-97.746074,03/29/2019 09:40:05 PM +0000
94601,78712,Traffic Hazard,-97.729354,03/29/2019 09:45:04 PM +0000
94602,78756,Traffic Hazard,-97.747716,03/29/2019 10:05:05 PM +0000
94603,78758,Traffic Hazard,-97.690828,03/29/2019 10:35:05 PM +0000
94604,78712,Crash Urgent,-97.696196,03/30/2019 11:05:04 AM +0000
94628,78729,Traffic Hazard,-97.786529,03/29/2019 09:55:03 PM +0000
94629,78712,zSTALLED VEHICLE,-97.734859,03/30/2019 11:25:04 AM +0000
94630,78712,Traffic Hazard,-97.734859,03/30/2019 01:25:04 PM +0000
94649,78712,Crash Urgent,-97.714759,03/29/2019 09:25:04 PM +0000
94650,78748,Traffic Hazard,-97.833995,03/29/2019 09:40:05 PM +0000
94651,78701,zSTALLED VEHICLE,-97.769604,03/30/2019 10:30:04 AM +0000
94652,78742,COLLISION,-97.615167,03/30/2019 01:45:04 PM +0000
94678,78712,Crash Service,-97.735182,03/29/2019 09:40:05 PM +0000
94679,78712,Crash Service,-97.735788,03/29/2019 10:45:04 PM +0000
94680,78757,zSTALLED VEHICLE,-97.708282,03/30/2019 11:10:03 AM +0000
94681,78730,COLLISION,-97.849036,03/30/2019 11:15:04 AM +0000
94682,78741,Traffic Hazard,-97.741621,03/30/2019 02:00:06 PM +0000
94703,78729,Crash Urgent,-97.801956,03/29/2019 09:35:04 PM +0000
94707,78701,Traffic Hazard,-97.780173,03/30/2019 02:15:04 PM +0000
94709,78757,Crash Urgent,-97.714591,03/30/2019 02:50:04 PM +0000
94728,78749,TRFC HAZD/ DEBRIS,-97.910901,03/29/2019 09:45:04 PM +0000
94729,78729,Crash Service,-97.745349,03/29/2019 10:40:04 PM +0000
94730,78712,Crash Urgent,-97.710448,03/29/2019 11:00:07 PM +0000
94731,78749,Crash Urgent,-97.870982,03/30/2019 12:55:04 AM +0000
94732,78749,Traffic Hazard,-97.864779,03/30/2019 11:30:05 AM +0000
94733,78752,Crash Service,-97.684828,03/30/2019 02:10:04 PM +0000
94734,78712,zSTALLED VEHICLE,-97.734859,03/30/2019 02:20:05 PM +0000
94751,78756,Traffic Hazard,-97.74340699999999,03/29/2019 10:40:04 PM +0000
94752,78712,Crash Service,-97.750704,03/30/2019 01:25:03 AM +0000
94755,78752,Crash Service,-97.692353,03/30/2019 12:10:04 PM +0000
94756,78728,Traffic Hazard,-97.705637,03/30/2019 03:10:03 PM +0000
94771,78741,Crash Service,-97.71677700000001,03/29/2019 10:05:05 PM +0000
94775,78712,Crash Urgent,-97.73695699999999,03/29/2019 10:20:04 PM +0000
94776,78742,Traffic Hazard,-97.686061,03/30/2019 01:05:04 PM +0000
94777,78712,Traffic Hazard,-97.719775,03/30/2019 02:40:04 PM +0000
94798,78712,Traffic Hazard,-97.762348,03/29/2019 10:40:04 PM +0000
94799,78754,COLLISION,-97.522192,03/30/2019 01:55:03 PM +0000
94800,78752,Crash Service,-97.688283,03/30/2019 03:00:05 PM +0000
94801,78742,COLLISION/PRIVATE PROPERTY,-97.615003,03/30/2019 03:05:04 PM +0000
94823,78742,LOOSE LIVESTOCK,-97.665603,03/29/2019 10:55:03 PM +0000
94824,78712,Traffic Hazard,-97.751304,03/30/2019 01:00:06 PM +0000
94825,78730,TRFC HAZD/ DEBRIS,-97.91391999999999,03/30/2019 03:00:05 PM +0000
94847,78754,COLLISION,-97.574634,03/29/2019 11:10:03 PM +0000
94848,78728,COLLISION,-97.694703,03/29/2019 11:30:04 PM +0000
94849,78754,COLLISN/ LVNG SCN,-97.58263000000001,03/29/2019 11:40:04 PM +0000
94874,78712,Crash Urgent,-97.73360600000001,03/29/2019 10:40:04 PM +0000
94875,78728,Traffic Hazard,-97.690618,03/29/2019 10:45:04 PM +0000
94876,78712,Crash Service,-97.70032900000001,03/29/2019 10:55:03 PM +0000
94877,78712,Crash Urgent,-97.73360600000001,03/29/2019 11:55:04 PM +0000
94878,78723,Crash Urgent,-97.623139,03/29/2019 11:55:04 PM +0000
94879,78748,LOOSE LIVESTOCK,-97.767703,03/30/2019 03:25:04 PM +0000
94903,78757,zSTALLED VEHICLE,-97.74575300000001,03/29/2019 10:55:03 PM +0000
94904,78728,Traffic Hazard,-97.69699200000001,03/29/2019 10:55:03 PM +0000
94905,78712,Crash Urgent,-97.75828,03/29/2019 11:00:07 PM +0000
94906,78751,Crash Service,-97.698858,03/29/2019 11:10:03 PM +0000
94907,78751,Traffic Hazard,-97.690271,03/30/2019 03:55:03 PM +0000
94926,78712,Crash Service,-97.74181899999999,03/29/2019 11:10:03 PM +0000
94929,78712,Crash Service,-97.748426,03/30/2019 04:05:04 PM +0000
94950,78742,COLLISION,-97.554585,03/29/2019 11:45:04 PM +0000
94951,78712,Crash Service,-97.770831,03/30/2019 04:05:04 PM +0000
94965,78756,Traffic Hazard,-97.74989599999999,03/29/2019 11:05:03 PM +0000
94967,78728,Crash Service,-97.655541,03/29/2019 11:30:04 PM +0000
94969,78729,Traffic Hazard,-97.74408199999999,03/30/2019 12:05:03 AM +0000
94972,78739,TRFC HAZD/ DEBRIS,-97.95916899999999,03/30/2019 04:25:04 PM +0000
94973,78742,TRFC HAZD/ DEBRIS,-97.663837,03/30/2019 04:25:04 PM +0000
94989,78729,zSTALLED VEHICLE,-97.779983,03/29/2019 11:40:04 PM +0000
94990,78741,TRFC HAZD/ DEBRIS,-97.725176,03/30/2019 12:15:04 AM +0000
94991,78712,Traffic Hazard,-97.719775,03/30/2019 04:15:05 PM +0000
95012,78751,Crash Service,-97.70263,03/30/2019 03:00:06 AM +0000
95017,78748,COLLISION,-97.748636,03/30/2019 05:15:05 PM +0000
95038,78701,Traffic Hazard,-97.75595,03/30/2019 01:30:04 AM +0000
95042,78729,COLLISION,-97.725747,03/30/2019 04:45:04 PM +0000
95059,78754,LOOSE LIVESTOCK,-97.538573,03/30/2019 12:25:04 AM +0000
95063,78712,Crash Urgent,-97.73360600000001,03/30/2019 12:55:04 AM +0000
95065,78748,Crash Service,-97.822688,03/30/2019 04:55:03 PM +0000
95066,78701,Crash Service,-97.752836,03/30/2019 06:00:05 PM +0000
95086,78701,Crash Service,-97.801055,03/30/2019 12:50:04 AM +0000
95087,78712,Crash Urgent,-97.75156199999999,03/30/2019 01:00:07 AM +0000
95088,78712,Traffic Hazard,-97.719382,03/30/2019 06:00:05 PM +0000
95115,78752,Traffic Hazard,-97.650675,03/30/2019 03:10:04 AM +0000
95116,78756,Crash Service,-97.736874,03/30/2019 05:25:03 PM +0000
95130,78701,Crash Service,-97.730231,03/30/2019 01:25:03 AM +0000
95131,78751,Traffic Hazard,-97.681313,03/30/2019 02:35:03 AM +0000
95136,78712,Traffic Hazard,-97.742799,03/30/2019 04:55:03 PM +0000
95137,78749,Crash Urgent,-97.849809,03/30/2019 05:30:05 PM +0000
95153,78742,TRFC HAZD/ DEBRIS,-97.557822,03/30/2019 12:45:04 AM +0000
95155,78757,Crash Urgent,-97.742897,03/30/2019 08:00:06 PM +0000
95171,78701,zSTALLED VEHICLE,-97.757853,03/30/2019 01:40:04 AM +0000
95173,78701,Traffic Hazard,-97.778272,03/30/2019 05:55:02 PM +0000
95174,78712,Crash Service,-97.703751,03/30/2019 06:25:03 PM +0000
95187,78754,COLLISION,-97.538573,03/30/2019 01:00:07 AM +0000
95191,78741,Traffic Hazard,-97.767899,03/30/2019 05:40:04 PM +0000
95193,78748,COLLISION WITH INJURY,-97.76905500000001,03/30/2019 06:15:04 PM +0000
95215,78751,Crash Urgent,-97.706906,03/30/2019 01:20:04 AM +0000
95216,78712,Traffic Hazard,-97.719895,03/30/2019 01:35:05 AM +0000
95222,78734,LOOSE LIVESTOCK,-98.060639,03/30/2019 05:40:04 PM +0000
95243,78742,TRFC HAZD/ DEBRIS,-97.559156,03/30/2019 02:15:05 AM +0000
95244,78613,TRFC HAZD/ DEBRIS,-97.94488199999999,03/30/2019 02:25:04 AM +0000
95248,78726,Crash Urgent,-97.85421099999999,03/30/2019 06:50:04 PM +0000
95254,78701,Traffic Hazard,-97.76371400000001,03/30/2019 07:30:04 PM +0000
95262,78712,Traffic Hazard,-97.73791800000001,03/30/2019 02:10:03 AM +0000
95265,78741,Crash Service,-97.753528,03/30/2019 07:50:05 PM +0000
95285,78754,COLLISION,-97.526317,03/30/2019 02:30:04 AM +0000
95286,78757,Crash Urgent,-97.728174,03/30/2019 03:20:04 AM +0000
95287,78751,Traffic Hazard,-97.660832,03/30/2019 06:25:03 PM +0000
95288,78741,Crash Service,-97.70405500000001,03/30/2019 07:00:07 PM +0000
95303,78728,Crash Service,-97.683491,03/30/2019 03:25:03 AM +0000
95304,78712,Traffic Hazard,-97.732162,03/30/2019 06:25:03 PM +0000
95305,78712,Traffic Hazard,-97.715604,03/30/2019 06:55:04 PM +0000
95306,78703,Crash Urgent,-97.80568199999999,03/30/2019 07:15:04 PM +0000
95324,78712,Crash Urgent,-97.719833,03/30/2019 02:45:04 AM +0000
95325,78752,Crash Urgent,-97.65525799999999,03/30/2019 04:30:05 AM +0000
95326,78712,Crash Urgent,-97.74116500000001,03/30/2019 07:50:05 PM +0000
95340,78712,Traffic Hazard,-97.77794899999999,03/30/2019 03:40:04 AM +0000
95344,78728,Traffic Hazard,-97.69875400000001,03/30/2019 07:10:04 PM +0000
95382,78751,Crash Service,-97.662689,03/30/2019 03:45:04 AM +0000
95413,78712,Traffic Hazard,-97.719391,03/30/2019 03:45:04 AM +0000
95414,78712,Crash Urgent,-97.693185,03/30/2019 04:55:03 AM +0000
95418,78712,Crash Urgent,-97.73315,03/30/2019 08:00:06 PM +0000
95443,78712,Traffic Hazard,-97.72473199999999,03/30/2019 04:05:04 AM +0000
95470,78726,Traffic Hazard,-97.854068,03/30/2019 03:55:03 AM +0000
95473,78712,Crash Service,-97.745451,03/30/2019 06:55:04 PM +0000
95474,78742,TRFC HAZD/ DEBRIS,-97.566958,03/30/2019 06:55:04 PM +0000
95492,78712,Traffic Hazard,-97.71401999999999,03/30/2019 04:55:03 AM +0000
95539,78712,Crash Service,-97.77229100000001,03/30/2019 04:15:04 AM +0000
95540,78752,Crash Service,-97.65872900000001,03/30/2019 07:05:04 PM +0000
95541,78745,COLLISION/PRIVATE PROPERTY,-97.81992,03/30/2019 07:15:04 PM +0000
95542,78729,Crash Service,-97.790379,03/30/2019 07:55:03 PM +0000
95554,78712,Crash Service,-97.733292,03/30/2019 04:15:04 AM +0000
95556,78751,Traffic Hazard,-97.70225500000001,03/30/2019 07:40:04 PM +0000
95575,78712,Crash Service,-97.74614100000001,03/30/2019 04:55:03 AM +0000
95576,78741,Crash Service,-97.736513,03/30/2019 05:55:03 AM +0000
95577,78757,Crash Urgent,-97.725626,03/30/2019 06:15:05 AM +0000
95578,78748,TRFC HAZD/ DEBRIS,-97.83221400000001,03/30/2019 07:40:04 PM +0000
95579,78712,Traffic Hazard,-97.715978,03/30/2019 08:05:03 PM +0000
95592,78752,Crash Urgent,-97.691133,03/30/2019 05:20:05 AM +0000
95593,78757,Crash Urgent,-97.728645,03/30/2019 08:45:04 PM +0000
95605,78712,Crash Urgent,-97.703841,03/30/2019 06:40:03 AM +0000
